Run,gene,coverage,normalized_microdiversity,normalized_microdiversity_rank,coverage_rank
SRR11059944,ORF7b,2060.2954545454545,0.0031225030160658015,26.0,20.0
SRR11059944,ORF8,2733.7295081967213,0.0018668062475197492,5.0,24.0
SRR11059944,S,2049.140763997907,0.0024786517302397247,18.0,19.0
SRR11059944,YP_009725297.1,464.3833333333333,0.002043845638689257,9.0,3.0
SRR11059944,YP_009725298.1,1755.0647857889237,0.002227122522060464,15.0,15.0
SRR11059944,YP_009725299.1,1850.973093401885,0.0025782713676048056,22.0,17.0
SRR11059944,YP_009725300.1,543.7733333333333,0.002393544805448542,16.0,5.0
SRR11059944,YP_009725301.1,2439.3965141612202,0.0025930545583696557,23.0,21.0
SRR11059944,YP_009725302.1,518.4574712643678,0.002742051608498978,25.0,4.0
SRR11059944,YP_009725303.1,1840.2369477911648,0.002724605706732404,24.0,16.0
SRR11059944,YP_009725304.1,2447.73569023569,0.002517416937757935,20.0,22.0
SRR11059944,YP_009725305.1,877.8318584070796,0.002022993762276301,8.0,7.0
SRR11059944,YP_009725306.1,1010.0671462829736,0.0015924979557939254,2.0,8.0
SRR11059944,YP_009725307.1,1501.9637268847796,0.0022162352348874944,14.0,13.0
SRR11059944,YP_009725308.1,3163.461453133666,0.0020781627692682035,11.0,25.0
SRR11059944,YP_009725309.1,1721.6679316888046,0.0025141635445453687,19.0,14.0
SRR11059944,YP_009725310.1,3780.756262042389,0.002572243838782873,21.0,28.0
SRR11059944,YP_009725311.1,1993.7527964205817,0.0018719279239388228,6.0,18.0
SRR11059944,YP_009725312.1,1409.5128205128206,0.0009686455010684009,1.0,10.0
SRR11059944,3'UTR,1039.3624454148471,0.008952312894185936,29.0,9.0
SRR11059944,5'UTR,92.72830188679245,0.004457738754918892,28.0,1.0
SRR11059944,stem_loop,1467.360824742268,0.0018839953216894755,7.0,11.0
SRR11059945,E,0.5745614035087719,,,2.0
SRR11059945,M,7.814648729446936,0.0008921593171081861,3.0,12.0
SRR11059945,N,566.1269841269841,0.0019605106351139492,12.0,27.0
SRR11059945,ORF10,6.007518796992481,0.0017578868377847903,10.0,9.0
SRR11059945,ORF3a,5.3768115942028984,0.005383880687732906,25.0,7.0
SRR11059945,ORF6,7.526881720430108,0.004804838747670193,24.0,11.0
SRR11059945,ORF7a,489.06284153005464,0.004257570998453144,23.0,26.0
SRR11059945,ORF7b,54.053030303030305,0.003541203999179742,21.0,18.0
SRR11059945,ORF8,13.540983606557377,0.0023323887162656274,17.0,14.0
SRR11059945,S,801.2482993197278,0.0016048699167831386,8.0,28.0
SRR11059945,YP_009725297.1,1.4981481481481482,,,4.0
SRR11059945,YP_009725298.1,312.27847439916405,0.0019787080842621706,14.0,25.0
SRR11059945,YP_009725299.1,84.26700942587831,0.0019342914510973297,11.0,21.0
SRR11059945,YP_009725300.1,2.7533333333333334,0.0019684908539991594,13.0,5.0
SRR11059945,YP_009725301.1,6.532679738562091,0.0014825161931036291,5.0,10.0
SRR11059945,YP_009725302.1,40.37931034482759,0.0013845653767519464,4.0,17.0
SRR11059945,YP_009725303.1,80.60642570281125,0.002768923114486548,19.0,20.0
SRR11059945,YP_009725304.1,74.23232323232324,0.00360907883754206,22.0,19.0
SRR11059945,YP_009725305.1,19.51032448377581,0.0016700298623974227,9.0,15.0
SRR11059945,YP_009725306.1,3.381294964028777,0.00021965565711623761,1.0,6.0
SRR11059945,YP_009725307.1,166.79516358463727,0.0025356299116682697,18.0,23.0
SRR11059945,YP_009725308.1,21.02273987798114,0.0014828672669285657,6.0,16.0
SRR11059945,YP_009725309.1,123.01581277672359,0.0022984406358077924,16.0,22.0
SRR11059945,YP_009725310.1,183.71387283236993,0.0030568493221978113,20.0,24.0
SRR11059945,YP_009725311.1,1015.5044742729307,0.00204486438282083,15.0,29.0
SRR11059945,YP_009725312.1,0.6153846153846154,,,3.0
SRR11059945,3'UTR,8.606986899563319,0.0004942673964681402,2.0,13.0
SRR11059945,5'UTR,0.36981132075471695,,,1.0
SRR11059945,stem_loop,5.520618556701031,0.0015955591705828377,7.0,8.0
SRR11059946,E,2371.0570175438597,0.0033368354558387762,27.0,3.0
SRR11059946,M,8343.959641255606,0.001267617358562425,3.0,17.0
SRR11059946,N,20743.36984126984,0.001950976667520917,16.0,29.0
SRR11059946,ORF10,4407.270676691729,0.0018334938437769128,12.0,8.0
SRR11059946,ORF3a,2594.7065217391305,0.003008575523454365,26.0,5.0
SRR11059946,ORF6,12898.091397849463,0.0018165562242660881,11.0,19.0
SRR11059946,ORF7a,14727.524590163934,0.001361921698444104,5.0,22.0
SRR11059946,ORF7b,13762.628787878788,0.0024119751709894975,24.0,21.0
SRR11059946,ORF8,15560.20218579235,0.0016025783495099628,9.0,25.0
SRR11059946,S,15323.880167451596,0.002265468937097291,22.0,24.0
SRR11059946,YP_009725297.1,2446.472222222222,0.00185530337614295,13.0,4.0
SRR11059946,YP_009725298.1,5609.559561128527,0.0015280699342707454,6.0,14.0
SRR11059946,YP_009725299.1,12932.258440445587,0.002126039456296259,18.0,20.0
SRR11059946,YP_009725300.1,2821.1773333333335,0.0019498794761797684,15.0,6.0
SRR11059946,YP_009725301.1,18120.97276688453,0.0021560187538518863,19.0,26.0
SRR11059946,YP_009725302.1,1660.0436781609196,0.002355501081454046,23.0,2.0
SRR11059946,YP_009725303.1,3703.273092369478,0.0019149947379586592,14.0,7.0
SRR11059946,YP_009725304.1,7869.104377104377,0.002621139113699389,25.0,16.0
SRR11059946,YP_009725305.1,4820.9144542772865,0.0015770876121271242,8.0,9.0
SRR11059946,YP_009725306.1,5600.297362110312,0.0012376530276544848,2.0,13.0
SRR11059946,YP_009725307.1,8378.972972972973,0.0021213151062737493,17.0,18.0
SRR11059946,YP_009725308.1,15180.77592900721,0.001609558853361711,10.0,23.0
SRR11059946,YP_009725309.1,7548.781783681215,0.002230123740438001,21.0,15.0
SRR11059946,YP_009725310.1,18359.874759152215,0.0021731657486965808,20.0,27.0
SRR11059946,YP_009725311.1,19713.71140939597,0.0015738190789920284,7.0,28.0
SRR11059946,YP_009725312.1,5461.4358974358975,0.0010562629932008199,1.0,12.0
SRR11059946,3'UTR,5159.676855895196,0.005557098687776842,29.0,10.0
SRR11059946,5'UTR,985.8792452830189,0.004017051951885461,28.0,1.0
SRR11059946,stem_loop,5258.092783505154,0.001281480720697283,4.0,11.0
SRR11059947,E,26511.89912280702,0.003962120878304905,27.0,2.0
SRR11059947,M,74212.75635276533,0.0020378063932863797,3.0,15.0
SRR11059947,N,83557.85793650793,0.0026938379099775405,18.0,27.0
SRR11059947,ORF10,80888.68421052632,0.0024065678524998533,6.0,24.0
SRR11059947,ORF3a,57433.72101449275,0.0024145040911009597,7.0,7.0
SRR11059947,ORF6,86602.86021505376,0.002673137395592556,15.0,29.0
SRR11059947,ORF7a,85118.59016393442,0.0025895784065096765,12.0,28.0
SRR11059947,ORF7b,75137.89393939394,0.0028870134802026384,24.0,16.0
SRR11059947,ORF8,79063.72131147541,0.0022527020546429266,5.0,22.0
SRR11059947,S,69584.59419152276,0.0028355905059292514,21.0,13.0
SRR11059947,YP_009725297.1,42000.07777777778,0.0026800999167822274,16.0,3.0
SRR11059947,YP_009725298.1,75821.96760710554,0.0024920890326264535,8.0,18.0
SRR11059947,YP_009725299.1,63487.08963153385,0.002904931863523018,25.0,11.0
SRR11059947,YP_009725300.1,47462.58466666667,0.002625259094740588,13.0,5.0
SRR11059947,YP_009725301.1,76035.9063180828,0.002883391060589314,23.0,19.0
SRR11059947,YP_009725302.1,50770.85172413793,0.0028716249632059635,22.0,6.0
SRR11059947,YP_009725303.1,83169.99196787148,0.002579082344252093,11.0,26.0
SRR11059947,YP_009725304.1,70710.59427609427,0.0025456482654380706,9.0,14.0
SRR11059947,YP_009725305.1,46871.63126843658,0.0026821835329984057,17.0,4.0
SRR11059947,YP_009725306.1,61091.10071942446,0.0020978953455710503,4.0,10.0
SRR11059947,YP_009725307.1,59110.17176386913,0.0026728228216669763,14.0,9.0
SRR11059947,YP_009725308.1,77619.85912368275,0.0026946472838373465,19.0,21.0
SRR11059947,YP_009725309.1,69223.66160657811,0.002766291732135645,20.0,12.0
SRR11059947,YP_009725310.1,75775.15510597303,0.0031161085899418088,26.0,17.0
SRR11059947,YP_009725311.1,81203.25615212528,0.0025529349802922577,10.0,25.0
SRR11059947,YP_009725312.1,76231.48717948717,0.0014697950484131436,1.0,20.0
SRR11059947,3'UTR,58571.17030567685,0.013041843272364243,29.0,8.0
SRR11059947,5'UTR,11380.68679245283,0.009724489387926276,28.0,1.0
SRR11059947,stem_loop,80244.08762886598,0.0020167893351427098,2.0,23.0
SRR11092057,E,11.030701754385966,0.001148824343865889,28.0,13.0
SRR11092057,M,11.029895366218236,0.000647173734322018,19.0,12.0
SRR11092057,N,25.86031746031746,0.0008879753194716487,24.0,29.0
SRR11092057,ORF10,18.796992481203006,0.0002548703395759699,4.0,27.0
SRR11092057,ORF3a,8.731884057971014,0.0010509440981205428,27.0,4.0
SRR11092057,ORF6,15.424731182795698,0.0,1.0,23.0
SRR11092057,ORF7a,10.882513661202186,0.00053986777275425,12.0,11.0
SRR11092057,ORF7b,10.007575757575758,0.0005073327409314235,8.0,7.0
SRR11092057,ORF8,20.147540983606557,0.0006001937305396639,16.0,28.0
SRR11092057,S,10.7425431711146,0.0005301762358348728,11.0,10.0
SRR11092057,YP_009725297.1,8.72962962962963,0.001449344676803675,29.0,3.0
SRR11092057,YP_009725298.1,13.043364681295715,0.0005966491036457604,15.0,18.0
SRR11092057,YP_009725299.1,10.091002570694087,0.0005232001271268274,9.0,8.0
SRR11092057,YP_009725300.1,8.354666666666667,0.00038040291285343586,6.0,2.0
SRR11092057,YP_009725301.1,16.591503267973856,0.0005287327794823881,10.0,25.0
SRR11092057,YP_009725302.1,17.166666666666668,0.0006528140426441126,20.0,26.0
SRR11092057,YP_009725303.1,15.23293172690763,0.000725261930160827,22.0,22.0
SRR11092057,YP_009725304.1,11.675084175084175,0.0008876356311714668,23.0,14.0
SRR11092057,YP_009725305.1,13.572271386430678,0.00032561566779524317,5.0,20.0
SRR11092057,YP_009725306.1,15.520383693045563,0.0009948159802346222,25.0,24.0
SRR11092057,YP_009725307.1,9.662873399715505,0.0005558329552690498,13.0,5.0
SRR11092057,YP_009725308.1,12.755407653910149,0.0006682710733752708,21.0,17.0
SRR11092057,YP_009725309.1,12.311195445920303,0.0006019811373221787,17.0,16.0
SRR11092057,YP_009725310.1,10.615606936416185,0.0005958267957636482,14.0,9.0
SRR11092057,YP_009725311.1,6.686800894854586,0.00061061013179036,18.0,1.0
SRR11092057,YP_009725312.1,11.974358974358974,0.0,1.0,15.0
SRR11092057,3'UTR,9.88646288209607,0.0009995904385758276,26.0,6.0
SRR11092057,5'UTR,13.143396226415094,0.0001300635793149336,3.0,19.0
SRR11092057,stem_loop,14.649484536082474,0.00048467617646057344,7.0,21.0
SRR11092059,E,11.662280701754385,0.0,1.0,3.0
SRR11092059,M,14.100149476831092,0.0003291132906576212,7.0,6.0
SRR11092059,N,25.20793650793651,0.0005767600641515996,15.0,24.0
SRR11092059,ORF10,20.706766917293233,0.0005274592234770918,13.0,19.0
SRR11092059,ORF3a,9.733091787439614,0.0011968662686213784,27.0,1.0
SRR11092059,ORF6,30.016129032258064,0.00021639335596289257,4.0,28.0
SRR11092059,ORF7a,18.5327868852459,0.0005804172529826143,17.0,16.0
SRR11092059,ORF7b,19.856060606060606,0.00030554225482577074,5.0,18.0
SRR11092059,ORF8,22.39344262295082,0.0004339548077884514,9.0,20.0
SRR11092059,S,18.12742019884877,0.0010422075088549706,25.0,15.0
SRR11092059,YP_009725297.1,15.901851851851852,0.00044411520055439994,10.0,9.0
SRR11092059,YP_009725298.1,17.88192267502612,0.0009114794599773598,24.0,14.0
SRR11092059,YP_009725299.1,15.754927163667524,0.0007890213163121388,22.0,7.0
SRR11092059,YP_009725300.1,13.395333333333333,0.0004639813593049121,11.0,5.0
SRR11092059,YP_009725301.1,23.37690631808279,0.0005477558785284598,14.0,22.0
SRR11092059,YP_009725302.1,17.519540229885056,0.0005196763927921493,12.0,13.0
SRR11092059,YP_009725303.1,16.835341365461847,0.0003393337382274536,8.0,10.0
SRR11092059,YP_009725304.1,27.252525252525253,0.0017316684099359157,29.0,25.0
SRR11092059,YP_009725305.1,22.78466076696165,0.001433646680082617,28.0,21.0
SRR11092059,YP_009725306.1,29.839328537170264,0.0007734086524844464,21.0,27.0
SRR11092059,YP_009725307.1,17.453058321479375,0.000579023329595348,16.0,12.0
SRR11092059,YP_009725308.1,19.42983915696062,0.0008631618750649364,23.0,17.0
SRR11092059,YP_009725309.1,15.76280834914611,0.0006221784829053724,18.0,8.0
SRR11092059,YP_009725310.1,23.58766859344894,0.0011291235182130431,26.0,23.0
SRR11092059,YP_009725311.1,10.910514541387025,0.0007048560629107025,19.0,2.0
SRR11092059,YP_009725312.1,34.61538461538461,0.0,1.0,29.0
SRR11092059,3'UTR,13.327510917030567,0.0,1.0,4.0
SRR11092059,5'UTR,17.022641509433964,0.0003056576871391672,6.0,11.0
SRR11092059,stem_loop,27.989690721649485,0.0007192465348728485,20.0,26.0
SRR11092062,E,46.62280701754386,0.0006093645792445068,2.0,1.0
SRR11092062,M,163.47533632286996,0.0014633654070100137,25.0,23.0
SRR11092062,N,234.6468253968254,0.0011491311492785776,12.0,29.0
SRR11092062,ORF10,217.7669172932331,0.0010460925663143778,9.0,28.0
SRR11092062,ORF3a,62.38405797101449,0.0014294237325274252,24.0,3.0
SRR11092062,ORF6,156.4784946236559,0.0007450098922369169,3.0,22.0
SRR11092062,ORF7a,80.02185792349727,0.001303514466360383,21.0,6.0
SRR11092062,ORF7b,132.8560606060606,0.000765811679171031,4.0,19.0
SRR11092062,ORF8,165.28142076502732,0.0008941550813397212,5.0,24.0
SRR11092062,S,108.49921507064364,0.001222302765246214,15.0,14.0
SRR11092062,YP_009725297.1,70.17777777777778,0.0015345232075780317,27.0,4.0
SRR11092062,YP_009725298.1,102.80041797283177,0.001201260754287733,13.0,12.0
SRR11092062,YP_009725299.1,88.70368466152527,0.0015068994726282717,26.0,9.0
SRR11092062,YP_009725300.1,73.30466666666666,0.0009318841151601296,7.0,5.0
SRR11092062,YP_009725301.1,126.52832244008715,0.0012960418612135666,20.0,18.0
SRR11092062,YP_009725302.1,62.175862068965515,0.0009202142655222896,6.0,2.0
SRR11092062,YP_009725303.1,86.50602409638554,0.0010686234657072992,11.0,8.0
SRR11092062,YP_009725304.1,136.3905723905724,0.0012187062925292133,14.0,20.0
SRR11092062,YP_009725305.1,119.2094395280236,0.0012853946666611773,18.0,15.0
SRR11092062,YP_009725306.1,144.92805755395685,0.00123209640825643,16.0,21.0
SRR11092062,YP_009725307.1,92.79729729729729,0.0014257097314698934,23.0,10.0
SRR11092062,YP_009725308.1,171.12701053799225,0.0013953007607255673,22.0,26.0
SRR11092062,YP_009725309.1,120.78747628083491,0.0012813341491780157,17.0,16.0
SRR11092062,YP_009725310.1,103.2447013487476,0.0012933880081999944,19.0,13.0
SRR11092062,YP_009725311.1,86.46085011185683,0.0009518590816110896,8.0,7.0
SRR11092062,YP_009725312.1,168.23076923076923,0.0005186609551235972,1.0,25.0
SRR11092062,3'UTR,95.70742358078603,0.00491959062614287,29.0,11.0
SRR11092062,5'UTR,123.32830188679246,0.0010659308216845935,10.0,17.0
SRR11092062,stem_loop,173.40721649484536,0.002911863250498893,28.0,27.0
SRR11092064,E,2.986842105263158,,,19.0
SRR11092064,M,1.0911808669656202,0.0,1.0,2.0
SRR11092064,N,3.5388888888888888,0.0004009610044658867,7.0,22.0
SRR11092064,ORF10,4.984962406015038,0.0070694125082839,18.0,27.0
SRR11092064,ORF3a,3.6449275362318843,0.0010568890265904754,11.0,23.0
SRR11092064,ORF6,7.462365591397849,0.0012619780483868626,13.0,29.0
SRR11092064,ORF7a,5.565573770491803,0.0019386782774995018,15.0,28.0
SRR11092064,ORF7b,2.621212121212121,,,14.0
SRR11092064,ORF8,2.748633879781421,,,16.0
SRR11092064,S,2.7967032967032965,0.0,1.0,17.0
SRR11092064,YP_009725297.1,1.8814814814814815,,,6.0
SRR11092064,YP_009725298.1,2.2884012539184955,0.0005034043380244787,8.0,9.0
SRR11092064,YP_009725299.1,2.4138817480719794,0.0010727437185363686,12.0,12.0
SRR11092064,YP_009725300.1,1.8873333333333333,,,7.0
SRR11092064,YP_009725301.1,3.7254901960784315,0.0034348690317120654,16.0,24.0
SRR11092064,YP_009725302.1,3.206896551724138,0.0006914686001543782,9.0,21.0
SRR11092064,YP_009725303.1,4.795180722891566,0.0,1.0,26.0
SRR11092064,YP_009725304.1,2.712121212121212,,,15.0
SRR11092064,YP_009725305.1,4.660766961651918,0.0,1.0,25.0
SRR11092064,YP_009725306.1,2.9448441247002397,0.0042498837799915595,17.0,18.0
SRR11092064,YP_009725307.1,1.781294452347084,0.0015616976456070686,14.0,5.0
SRR11092064,YP_009725308.1,2.3904603438713257,0.0010464592006701747,10.0,11.0
SRR11092064,YP_009725309.1,2.504743833017078,0.0,1.0,13.0
SRR11092064,YP_009725310.1,3.1560693641618496,0.0,1.0,20.0
SRR11092064,YP_009725311.1,1.121923937360179,,,3.0
SRR11092064,YP_009725312.1,1.0,,,1.0
SRR11092064,3'UTR,1.1746724890829694,,,4.0
SRR11092064,5'UTR,2.2,,,8.0
SRR11092064,stem_loop,2.3195876288659796,0.024237985742687658,19.0,10.0
SRR11140744,E,1756.548245614035,0.0028951027907990045,25.0,5.0
SRR11140744,M,3033.6517189835577,0.0024554462527242847,24.0,10.0
SRR11140744,N,9936.589682539683,0.002312552273772964,22.0,26.0
SRR11140744,ORF10,5173.225563909775,0.0013602352406228149,3.0,20.0
SRR11140744,ORF3a,2304.9057971014495,0.0022481245771890468,18.0,7.0
SRR11140744,ORF6,761.6075268817204,0.004074227018174799,26.0,2.0
SRR11140744,ORF7a,4566.825136612022,0.002325573854676055,23.0,16.0
SRR11140744,ORF7b,4762.757575757576,0.0013542308795682675,2.0,17.0
SRR11140744,ORF8,4871.997267759562,0.0017581059023722377,7.0,19.0
SRR11140744,S,2752.9123495552067,0.0022659179508356143,19.0,9.0
SRR11140744,YP_009725297.1,6072.735185185185,0.002163839190037353,16.0,22.0
SRR11140744,YP_009725298.1,7981.770637408568,0.0021201708025519405,13.0,25.0
SRR11140744,YP_009725299.1,3325.167437874893,0.0021437200913777066,15.0,12.0
SRR11140744,YP_009725300.1,2312.632,0.00217477921638214,17.0,8.0
SRR11140744,YP_009725301.1,6578.511982570806,0.0022941870336741174,20.0,23.0
SRR11140744,YP_009725302.1,7362.514942528735,0.0021174143384256722,12.0,24.0
SRR11140744,YP_009725303.1,15315.867469879518,0.0017514871454859424,6.0,29.0
SRR11140744,YP_009725304.1,14096.846801346801,0.0019102654323405566,9.0,28.0
SRR11140744,YP_009725305.1,10618.073746312684,0.0018296909010005078,8.0,27.0
SRR11140744,YP_009725306.1,4445.079136690648,0.002025330745915021,11.0,15.0
